,Id,PostTypeId,AcceptedAnswerId,CreationDate,Score,ViewCount,Body,Title,Tags,AnswerCount,CommentCount,link
10,69086177,1,69087108.0,2021-09-07 10:03:32,1,78,"<p>I've written the following method to create a ZIP archive</p>
<pre><code>public class ZipUtils {
    public static byte[] createZipArchive(Collection&lt;FileWrapper&gt; sourceFiles) throws IOException {

        try (var bytesOut = new ByteArrayOutputStream(); var zipOut = new ZipOutputStream(bytesOut)) {

            for (var sourceFile : sourceFiles) {
                try (var fileContent = sourceFile.getResource().getInputStream()) {

                    var zipEntry = new ZipEntry(sourceFile.getFileName());
                    zipOut.putNextEntry(zipEntry);

                    byte[] bytes = new byte[1024];
                    int length;
                    while ((length = fileContent.read(bytes)) &gt;= 0) {
                        zipOut.write(bytes, 0, length);
                    }
                }
            }
            zipOut.flush();
            return bytesOut.toByteArray();
        }
    }
}
</code></pre>
<p><code>FileWrapper</code> is a simple data class that encapsulates a file's content and it's name</p>
<pre><code>import org.springframework.core.io.Resource;

public class FileWrapper {
    private final String fileName;
    private final Resource resource;

    // getters, setters, constructors omitted
}
</code></pre>
<p>I've written the following unit test</p>
<pre><code>public class ZipUtilsTests {

    @Test
    void createZipArchive() throws IOException {
        var file1 = getFile(&quot;src/test/resources/json/event.json&quot;);
        var file2 = getFile(&quot;src/test/resources/json/label.json&quot;);
        var zipData = ZipUtils.createZipArchive(Set.of(file1, file2));

        File zipOutput = File.createTempFile(&quot;2-json-files&quot;, &quot;.zip&quot;);
        logger.debug(&quot;Writing ZIP archive to: &quot; + zipOutput.getAbsolutePath());
        Files.write(zipOutput.toPath(), zipData);
    }

    private FileWrapper getFile(String path) throws IOException {
        var bytes = Files.readAllBytes(Paths.get(path));
        var resource = new ByteArrayResource(bytes);
        var fileName = StringUtils.substringAfterLast(path, '/');
        return new FileWrapper(fileName, resource);
    }
}
</code></pre>
<p>If I navigate to the ZIP file this test creates and try to unzip it, I get the following error</p>
<p><a href=""https://i.stack.imgur.com/tVFQW.png"" rel=""nofollow noreferrer""><img src=""https://i.stack.imgur.com/tVFQW.png"" alt=""enter image description here"" /></a></p>
<p>The size of the file is roughly what I would expect, but there's obviously something wrong with it because extraction of the files fails.</p>
",why does extraction of this ZIP archive fail?,<java>,2,4,https://stackoverflow.com/q/69086177
11,69089173,1,69089254.0,2021-09-07 13:32:08,0,91,"<p>I have this task where I'm supposed to write a method that counts number of consonants in the input word. I'm not sure what the problem is since my output is always 0 (same as declared in the beginning with <code>int number=0;</code> ) and when I try without declaring the value It just gives me error on method calling. Are there any mistakes that I'm not aware of?</p>
<p>The code:</p>
<pre><code>import java.util.*;
public class Student {
         public static void main(String args[]) {
         Scanner scan = new Scanner(System.in);
         String beseda;
         int number=0;;
         System.out.println(&quot;Please input your string: &quot; );
         beseda = scan.nextLine();
         
         new Work().prestej(beseda, number);
         System.out.println(&quot;The number of consonants is: &quot; + number);
             
         }
         
}
             
class Work   {
    
    int prestej(String beseda, int number) {
        int lenght = beseda.length();
        for (int i=0; i&lt;lenght; i++) {
            if (beseda.charAt(i) != 'a' || beseda.charAt(i) != 'u' || beseda.charAt(i) != 'e' || beseda.charAt(i) != 'i' || beseda.charAt(i) != 'o' ) {
                number++;
            
            } else {
                break;
            }
           
        }
        
        
        return number;
        
    }
}
</code></pre>
",Java method to count number of consonants in the input word,<java>,4,3,https://stackoverflow.com/q/69089173
12,69092295,1,69095039.0,2021-09-07 17:20:08,6,195,"<p>Just out of curiosity, why shouldn't I be able to compare time zones?</p>
<p>One timezone could be -2:00 related to UTC while another one would be +2:00 for example.
Why not consider those as -2:00 &lt; +2:00 and so on?</p>
",Why does java.time.ZoneId not implement the Comparable interface?,<java>,2,6,https://stackoverflow.com/q/69092295
13,69094934,1,69094946.0,2021-09-07 21:57:28,0,52,"<p>I am not quite sure why does java return %27+ for special characters in the name.</p>
<p>For example, the value I am trying to encode was &quot;Mc' Donald&quot;. Its encoding to &quot;Mc%27+Donald&quot; when it should be &quot;Mc%27%20Donald&quot;. reason why I replaced in the first place is db has ' instead of ' so replacing and encoding again.</p>
<pre><code>lastName = URLEncoder.encode(lastName.replace(&quot;&amp;apos;&quot;, &quot;'&quot;), &quot;UTF-8&quot;);
</code></pre>
",Why is java returning encoded values different,<java>,1,0,https://stackoverflow.com/q/69094934
14,69095152,1,69095190.0,2021-09-07 22:31:33,0,304,"<p>I have the lastname as &quot;Mc' Donald&quot; and I am trying to encode in such a way that it works. Like the encoded value at the end should have %27+ for apostrophe and space. With this code, it is encoding to &quot;%2527&quot;. in db, I have Mc' Donald so I am replacing first to encode the whole thing in the next line.</p>
<pre><code>lastName = lastName.replace(&quot;&amp;apos;&quot;, &quot;'&quot;);
HttpEntity&lt;String&gt; entity = new HttpEntity&lt;&gt;(getHttpHeaders());
UriComponentsBuilder uriBuilder = UriComponentsBuilder.fromUriString(baseUrl + &quot;/idsearch&quot;).queryParam(&quot;lastname&quot;, URLEncoder.encode(lastName, &quot;UTF-8&quot;)).queryParam(&quot;dateOfBirth&quot;, birthday);
 ResponseEntity&lt;Response&gt; result = restTemplate.exchange(uriBuilder.toUriString(),
                    HttpMethod.GET, entity, Response.class);
</code></pre>
<p>How do I get the code to work by encoding apostrophe and space to %27+ or %27%20?</p>
",url encoding in java has issue with apostrophe and space,<java>,1,4,https://stackoverflow.com/q/69095152
15,65632759,1,65633004.0,2021-01-08 16:26:39,0,53,"<p>The following code, when run, results in a NullPointerExecption. (<code>Option</code> superclass omitted for brevity, you can find it <a href=""https://dpaste.com/DE57N6NKA"" rel=""nofollow noreferrer"">here</a>)</p>
<pre><code>public class Main {
    public static void main(String[] args) {
        Option option;

        while (true) {
            option = CommunicationOption.HELLO.prompt();  // NullPointerException
            if (CommunicationOption.HELLO.equals(option)) {
                System.out.println(&quot;Hello, world!&quot;);
            } else if (CommunicationOption.CONVERSE.equals(option)) {
               // ...
            } else if (CommunicationOption.BYE.equals(option)) {
                System.out.println(&quot;Goodbye, world!&quot;);
            } else if (CommunicationOption.QUIT.equals(option)) {
                break;
            }
        }
    }

    static class CommunicationOption extends Option {
        public static final CommunicationOption HELLO    = new CommunicationOption(1, &quot;Say hello&quot;);
        public static final CommunicationOption CONVERSE = new CommunicationOption(2, &quot;Start conversation&quot;);
        public static final CommunicationOption BYE      = new CommunicationOption(3, &quot;Say goodbye&quot;);
        public static final CommunicationOption QUIT     = new CommunicationOption(0, &quot;Quit&quot;);

        private static final ArrayList&lt;Option&gt; instances = new ArrayList&lt;&gt;(4);

        CommunicationOption(int id, String label) {
            super(id, label);
            
            instances.add(this);
        }

        @Override
        public Option prompt() {
            return prompt(instances); // Option prompt(Collection&lt;Option&gt;) from superclass.
        }
    }
}
</code></pre>
<p>Stack trace:</p>
<pre><code>Exception in thread &quot;main&quot; java.lang.NullPointerException
    at xyz.portal2d.OptionLibrary.Option.prompt(Option.java:20)
    at xyz.portal2d.OptionLibrary.Main$CommunicationOption.prompt(Main.java:57)
    at xyz.portal2d.OptionLibrary.Main.main(Main.java:11)
</code></pre>
<p>The issue occurs in the constructor of <code>CommunicationOption</code>. I attempt to add the recently constructed object into the <code>instances</code>, however, <code>instances</code> hasn't been instantiated by Java, so a NullPointerExecption shows up.</p>
<p>I've tried to edit the constructor to catch this bug, like so:</p>
<pre><code>private static ArrayList&lt;Option&gt; instances = new ArrayList&lt;&gt;(4);

CommunicationOption(int id, String label) {
    super(id, label);
            
    if ( instances == null ) {
        instances = new ArrayList&lt;&gt;();
    }
    instances.add(this);
}
</code></pre>
<p>The execption no longer throws, however, <code>instances</code> gets instantiated again and ends up pointing to a different place in memory when <code>prompt()</code> gets called. If I make <code>instances</code> null, <code>instances</code> ends up being null when <code>prompt()</code> is run.</p>
<p>Ideally, it would be great if I could tell Java to instance a field immediately at runtime, however, I don't know how to do that.</p>
",Field isn't instantiated before use,<java>,2,5,https://stackoverflow.com/q/65632759
16,65643984,1,65644654.0,2021-01-09 14:49:18,-2,37,"<p>I have created two games and now I am working on menu
It should run each game after user selected each of them</p>
<p>Menu Must look like this:</p>
<p>Hello! Type 'letter' or 'number' to choose game</p>
<p>Heres first game:</p>
<pre><code>import java.util.Scanner;

public class GuessTheNumber {

 public static void main(String[] args) {
        Scanner scan = new Scanner(System.in);
        String playAgain = &quot;&quot;;
        
        System.out.println(&quot;Guess a number between 1 and 100:&quot;);
            int theNumber = (int)(Math.random() * 100 + 1);
            int numberOfTries = 0;
         
            int guess = 0;
        
            while (guess != theNumber) 
                
            {
                
                guess = scan.nextInt();
                numberOfTries = numberOfTries + 1;
                if (guess &lt; theNumber)
                    System.out.println(guess + &quot; is too low. Try again.&quot;);
                else if (guess &gt; theNumber)
                    System.out.println(guess + &quot; is too high. Try again.&quot;);
                else {
                    System.out.println(guess + &quot; is correct. You win!&quot;);
                    System.out.println(&quot;It only took you &quot; + numberOfTries + &quot; tries! Good work!&quot;);
                }
            }
            System.out.println(&quot;Would you like to play again (y/n)?&quot;);
            playAgain = scan.next();
         while (playAgain.equalsIgnoreCase(&quot;y&quot;));
        System.out.println(&quot;Thank you for playing! Goodbye.&quot;);
        scan.close();
    }

}
</code></pre>
<p>Heres the second</p>
<pre><code>  import java.util.Scanner;

   public class GuessTheLetter {

 public static void main(String[] args) {
 Scanner scan = new Scanner(System.in);     
 String playAgain = &quot;&quot;;
 int numberOfTries = 0;
 

do {
            

  System.out.println(&quot;Guess the Letter&quot;);


  char randomLetter = (char) (Math.random() * 26 + 65); 
  char enteredLetter = 0; 
  while(true){
     
     enteredLetter = Character.toUpperCase(scan.next().charAt(0)); 
     numberOfTries = numberOfTries + 1;
    if(enteredLetter==randomLetter)
    {
        System.out.println(&quot;Correct Guess&quot;);
        System.out.println(&quot;The letter is:&quot;+randomLetter);
        System.out.println(&quot;It only took you &quot; + numberOfTries + &quot; tries! Good work!&quot;);      
        break;
    }
    else if(enteredLetter&gt;randomLetter) 
    {
        System.out.println(&quot;Incorrect Guess&quot;);
        System.out.println(&quot;The letter entered is too high&quot;);
    }

    else if(enteredLetter&lt;randomLetter) 
    {
        System.out.println(&quot;Incorrect Guess&quot;);
        System.out.println(&quot;The letter entered is too low&quot;);
    } 

   }
   
   
        System.out.println(&quot;Would you like to play again (y/n)?&quot;);
        playAgain = scan.next();
 }   while (playAgain.equalsIgnoreCase(&quot;y&quot;));
 System.out.println(&quot;Thank you for playing! Goodbye.&quot;);
 scan.close();
  }}
</code></pre>
<p>Must i use multiple classes, or put everything into 1, how can i combine theese two games in one?</p>
",How to combine two programs in one class,<java>,1,1,https://stackoverflow.com/q/65643984
17,69096644,1,69096745.0,2021-09-08 03:28:47,0,67,"<p>I'm trying to understand how parameters are passed in Java. For example, I have the following code:</p>
<pre><code>class Runner{
    public static void main(String[] args)
    {
        Integer test = new Integer(20);
        updateObject(test);
        System.out.println(test);
    }
    public static void updateObject(Integer test)
    {
        test = 50;
    }
}
</code></pre>
<p>It prints &quot;20&quot;.</p>
<p>However, if I use my own class instead of Integer like this:</p>
<pre><code>import java.util.*;
class Test {
    int num;
    Test(int x){
        num = x;
    }
    Test(){
        num = 0;
    }
}

class Runner{
    public static void main(String[] args)
    {
        Test test = new Test(20);
        updateObject(test);
        System.out.println(test.num);
    }
    public static void updateObject(Test test)
    {
        test.num = 50;
    }
}
</code></pre>
<p>In this case println prints &quot;50&quot;.</p>
<p>Why in the 1st case my parameter was not changed but it has been changed in the 2nd case?</p>
","""pass by value"" or ""pass by reference"" in Java?",<java>,1,3,https://stackoverflow.com/q/69096644
18,65642673,1,65643948.0,2021-01-09 12:32:46,-1,48,"<p>Image of folder structure : <a href=""https://i.stack.imgur.com/ZqJOd.png"" rel=""nofollow noreferrer"">Folder Structure of my project</a></p>
<p>I am trying to create a executable jar file from the eclipse.. I have 3 classes in java package, in that one class is main class and other 2 classes contains some methods which are there in the main class. I have checked in the online and created a jar file but it is not executing the output from the other class methods.. how I know is I ran the same in eclipse and it is giving output but when I running it from the executable jar file it is not executing the methods of other classes. so can some one please help me to create a jar file.</p>
<p><em><strong>I have created a jar file by following the steps in this site</strong></em>
<a href=""https://www.java67.com/2014/04/how-to-make-executable-jar-file-in-Java-Eclipse.html"" rel=""nofollow noreferrer"">https://www.java67.com/2014/04/how-to-make-executable-jar-file-in-Java-Eclipse.html</a></p>
<p><a href=""https://i.stack.imgur.com/7wNLd.png"" rel=""nofollow noreferrer"">UI Image</a></p>
<p>when user click on the Generate button it will start the execution of method which is in the same class, and inside that method I'm calling the other class method.</p>
<p><em><strong>Method</strong></em></p>
<pre><code>public static String generateOutput(String url, String tagName) {
        XpathUITest output = new XpathUITest();

        try {
            return output.xpathBuilder(url, tagName);
        } catch (IOException | InterruptedException e) {
            return &quot;Failed with exceotion, please try again&quot;;
        }
    }
</code></pre>
<p><em><strong>Generate button execution code</strong></em></p>
<pre><code>bj.addActionListener(new ActionListener() {

            @Override
            public void actionPerformed(ActionEvent e) {
                
                JLabel j = null;
                url = userInput.getText();
                if(!url.startsWith(&quot;http&quot;) || !url.startsWith(&quot;https&quot;)){
                    url=&quot;&quot;;
                }
                locType = combo.getSelectedItem().toString();
                tagName = comboTags.getSelectedItem().toString();
                boolean executeOutput = false;
                JPanel output = new JPanel(new BorderLayout(4, 4));
                output.setPreferredSize(new DimensionUIResource(500, 350));
                JPanel resOpJP = new JPanel(new GridLayout(0, 1, 4, 4));
                resOpJP.add(new JLabel(&quot;Output : &quot;, SwingConstants.LEFT));
                JButton downLoad = new JButton(&quot;Download in file&quot;);

                JPanel Message = new JPanel();
                if (url.isEmpty()
                        &amp;&amp; (selectedFile != null &amp;&amp; selectedFile.endsWith(&quot;.html&quot;) &amp;&amp; !selectedFile.isEmpty())) {
                    j = new JLabel(&quot;Selected File/URL is &quot; + selectedFile, SwingConstants.RIGHT);
                    inputPath = selectedFile;
                    executeOutput = true;
                } else if ((url.startsWith(&quot;http&quot;) || url.startsWith(&quot;https&quot;))
                        &amp;&amp; (selectedFile == null || selectedFile.isEmpty())) {
                    j = new JLabel(&quot;Selected File/URL is &quot; + url, SwingConstants.RIGHT);
                    inputPath = url;
                    executeOutput = true;
                } else if ((url==null ||url.isEmpty()) &amp;&amp; (selectedFile == null || selectedFile.isEmpty())) {
                    JOptionPane.showMessageDialog(Message, &quot;Please provide a valid html file / provide a URL&quot;, &quot;Error&quot;,
                            JOptionPane.ERROR_MESSAGE);
                } else if (selectedFile != null &amp;&amp; !selectedFile.isEmpty()) {
                    if (selectedFile.contains(&quot;html&quot;) &amp;&amp; !(new File(selectedFile).exists())) {
                        JOptionPane.showMessageDialog(Message, &quot;Please provide a valid html file path&quot;, &quot;Error&quot;,
                                JOptionPane.ERROR_MESSAGE);
                        selectedFile = &quot;&quot;;
                    } else if (!selectedFile.endsWith(&quot;.html&quot;) &amp;&amp; (new File(selectedFile).exists())) {
                        JOptionPane.showMessageDialog(Message, &quot;Please provide a valid html file&quot;, &quot;Error&quot;,
                                JOptionPane.ERROR_MESSAGE);
                        selectedFile = &quot;&quot;;
                    }
                } else if (!url.isEmpty() &amp;&amp; (!url.startsWith(&quot;http&quot;) || !url.startsWith(&quot;https&quot;))) {
                    JOptionPane.showMessageDialog(Message, &quot;Please provide a valid URL&quot;, &quot;Error&quot;,
                            JOptionPane.ERROR_MESSAGE);
                }

                if (locType.contains(&quot;Select Locator&quot;) || tagName.contains(&quot;Select Tag&quot;)) {
                    executeOutput = false;
                    JOptionPane.showMessageDialog(Message, &quot;Locator Type and Tag is mandatory&quot;, &quot;Error&quot;,
                            JOptionPane.ERROR_MESSAGE);
                } else if (!locType.contains(&quot;Select Locator&quot;) &amp;&amp; !tagName.contains(&quot;Select Tag&quot;)) {
                    executeOutput = true;
                }
                if (executeOutput) {

    ///*****This is the step where other class method invoke***///
                    xpathUI.expectedOutput = generateOutput(inputPath, tagName);
                    if (xpathUI.expectedOutput.equals(&quot;No html tag found in the provided html&quot;)) {
                        JOptionPane.showMessageDialog(new JPanel(), xpathUI.expectedOutput, &quot;Information&quot;,
                                JOptionPane.WARNING_MESSAGE);
                    } else if(xpathUI.expectedOutput.contains(&quot;Error&quot;)){
                        JOptionPane.showMessageDialog(new JPanel(), xpathUI.expectedOutput, &quot;Error Message&quot;,
                                JOptionPane.ERROR_MESSAGE);
                    }else {
                    downLoad.addActionListener(new ActionListener() {

                        @SuppressWarnings(&quot;null&quot;)
                        @Override
                        public void actionPerformed(ActionEvent e) {
                                JFrame jF = new JFrame();
                                jF.setSize(300, 300);
                                choose = new JFileChooser();
                                choose.showSaveDialog(jF);
                                choose.setCurrentDirectory(new File(System.getProperty(&quot;user.home&quot;)));
                                choose.setFileSelectionMode(JFileChooser.DIRECTORIES_ONLY);
                                try {
                                    String saveFile = &quot;&quot;;
                                    try {
                                        saveFile = choose.getSelectedFile().getAbsolutePath();
                                        System.out.println(saveFile);
                                    } catch (Exception ex) {
                                        saveFile = &quot;&quot;;
                                    }

                                    if ((saveFile != null || !saveFile.isEmpty())
                                            &amp;&amp; !saveFile.split(&quot;.txt&quot;)[0].isEmpty()) {
                                        FileOutputStream fout = new FileOutputStream(new File(saveFile));
                                        fout.write(xpathUI.expectedOutput.getBytes());
                                        fout.flush();
                                        fout.close();
                                        if (new File(saveFile).exists()) {
                                            JOptionPane.showMessageDialog(new JPanel(),
                                                    &quot;Locator file saved successfully at :\n&quot; + saveFile,
                                                    &quot;Confirmation Message&quot;, JOptionPane.INFORMATION_MESSAGE);
                                        }
                                    }

                                } catch (IOException e1) {
                                    e1.printStackTrace();
                                }
                            }
                    });

                    j.setFont(new FontUIResource(&quot;Arial&quot;, Font.PLAIN, 10));
                    resOpJP.add(j);
                    output.add(resOpJP, BorderLayout.LINE_START);
                    JPanel text = new JPanel(new GridLayout(0, 1));
                    JTextArea jta = new JTextArea();
                    jta.setText(&quot;&quot;);
                    jta.setText(xpathUI.expectedOutput);
                    jta.setLineWrap(true);
                    jta.setRows(15);
                    jta.setColumns(1);
                    text.add(jta);
                    output.add(text, BorderLayout.PAGE_END);
                    JOptionPane.showOptionDialog(null, output, &quot;XPATH Generator : Output&quot;, JOptionPane.DEFAULT_OPTION,
                            JOptionPane.INFORMATION_MESSAGE, null, new Object[] { downLoad }, null);
                }
            }
        }
    });
</code></pre>
",how to create a executable jar file which can execute the methods from other java classes in same package,<java>,1,12,https://stackoverflow.com/q/65642673
19,65533688,1,65534939.0,2021-01-01 21:04:37,0,55,"<p>I can get this to work with it all in the same file but I'm new to using multiple classes in different files. I've left out the imports to shorten the code.</p>
<p>Here is the code:</p>
<p>Main.java:</p>
<pre><code>public class Main {

    public static void main(String[] args) {
    
        handler handler = new handler();
        Login Login = new Login();
    
        List&lt;String&gt; users = new ArrayList&lt;&gt;();
        List&lt;String&gt; passwords = new ArrayList&lt;&gt;();
    
        users.add(&quot;123&quot;);
        passwords.add(&quot;123&quot;);
    
        if (handler.buttonPress) {
            String userInput = Login.userText.getText();
            String passwordInput = String.valueOf(Login.passwordText.getPassword());
                    
            if (users.contains(userInput)) {
            
                int userNo = users.indexOf(userInput);
                String password = passwords.get(userNo);
            
                if (passwordInput.equals(password)) {
                    Login.outcomeLabel.setText(&quot;Login Successfull!&quot;);
                } 
                else {
                    Login.outcomeLabel.setText(&quot;Username or Password not recognised&quot;);
                }
            }
            else {
                Login.outcomeLabel.setText(&quot;Username or Password not recognised&quot;);
            }
        }
    }
}
</code></pre>
<p>Login.java:</p>
<pre><code>public class Login {

    Main main = new Main();
    handler handler = new handler();

    JFrame frame;
    JPanel panel;
    JTextField userText;
    JPasswordField passwordText;
    JLabel outcomeLabel;

    public Login() {
    
        frame = new JFrame();
        panel = new JPanel();
        panel.setBorder(BorderFactory.createEmptyBorder(100, 100, 100, 200));
    
        frame.add(panel, BorderLayout.CENTER);
        frame.setDefaultCloseOperation(JFrame.EXIT_ON_CLOSE);
        frame.pack();
        frame.setTitle(&quot;Login&quot;);
    
        panel.setLayout(null);
    
        JLabel userLabel = new JLabel(&quot;Username&quot;);
        userLabel.setBounds(10, 20, 85, 25);
        panel.add(userLabel);
    
        userText = new JTextField();
        userText.setBounds(80, 20, 165, 25);
        panel.add(userText);
    
        JLabel passwordLabel = new JLabel(&quot;Password&quot;);
        passwordLabel.setBounds(10, 50, 85, 25);
        panel.add(passwordLabel);
    
        passwordText = new JPasswordField();
        passwordText.setBounds(80, 50, 165, 25);
        panel.add(passwordText);
    
        JButton loginButton = new JButton(&quot;Login&quot;);
        loginButton.setBounds(80, 80, 80, 25);
        loginButton.addActionListener(handler);
        panel.add(loginButton);
    
        outcomeLabel = new JLabel();
        outcomeLabel.setBounds(30, 120, 300, 25);
        panel.add(outcomeLabel);
    
        frame.setVisible(true);
    }   
}
</code></pre>
<p>handler.java:</p>
<pre><code>public class handler implements ActionListener {

    Login Login = new Login();

    boolean buttonPress;
    public void actionPerformed(ActionEvent loginButton) {
        buttonPress = true;
    }
}
</code></pre>
<p>So the action listener is setting the Boolean to true but the if statement is main isn't recognising it.</p>
",ActionPerformed function working but if statement in public static void main not working,<java>,1,6,https://stackoverflow.com/q/65533688
20,65645401,1,65645557.0,2021-01-09 17:14:42,0,111,"<p>I want to scan bigDecimal but if the input scanned is not bigdecimal it should throw an custom exception and scan it again?</p>
<p>I am trying the below code but not able to reach conclusion.</p>
<p>Code:</p>
<pre><code>import java.util.*; 
import java.io.*;

class WrongInputException extends Exception{  
 WrongInputException(String s){  
  super(s);  
 }  
}  

public class Main
{
    public static void main(String[] args)  throws WrongInputException
    {
        try 
        {
            int number;
            Scanner sc = new Scanner(System.in);
             while (!sc.hasNextBigDecimal()) 
             {
                 throw new WrongInputException(&quot;Wrong data type of input.....&quot;); 
             }
             number = sc.nextInt();
            System.out.println(number);
        } catch(NumberFormatException e) {
           System.out.println(e.getMessage());
        } 
    }
}
</code></pre>
",How do I throw an exception and scan again if the input is not bigDecimal?,<java>,2,2,https://stackoverflow.com/q/65645401
21,65534444,1,65534462.0,2021-01-01 22:57:23,-2,53,"<p>Hey im making an app with java but getting this error</p>
<pre><code>constructor posts in class posts cannot be applied to given types;
                        posts post = new posts() ;
                                     ^
  required: String,String,String
  found: no arguments
</code></pre>
<p>in my file ManActivity.java i have</p>
<pre><code>  jsonObject = response.getJSONObject(i);
                        posts post = new posts() ;

                        post.setTitle(jsonObject.getString(&quot;title&quot;));
                        post.setDescription(jsonObject.getString(&quot;description&quot;));
                        post.setCanonical_url(jsonObject.getString(&quot;Canonical_url&quot;));
                        lstpost.add(post);
</code></pre>
<p>and in my posts.java file</p>
<pre><code>public posts(String title, String description, String url) {
        this.title = title;
        this.description = description;
        this.canonical_url = url;
    }
</code></pre>
",Java error: constructor posts in class posts cannot be applied to given types,<java>,1,1,https://stackoverflow.com/q/65534444
22,65534870,1,65534979.0,2021-01-02 00:03:49,-1,48,"<p>For example, I have a number 104 and I want to change to a bit then add one bit every time.</p>
<pre class=""lang-java prettyprint-override""><code>String str = &quot;h&quot;;
            String binary = new BigInteger(str.getBytes()).toString(2);
            int decimal = 0;
            int y =  Integer.valueOf(binary);
            System.out.println(y);
            System.out.println(y);
            y = y + 0x00000001;
          
            String z = String.valueOf(y);
            System.out.println(&quot;V  &quot; + z);
            //byte[] bytes1 = z.getBytes(&quot;US-ASCII&quot;);
            decimal = Integer.parseInt(z, 2);
            System.out.println(decimal);
</code></pre>
<p>I get an error that &quot;xception in thread &quot;main&quot; java.lang.NumberFormatException: For input string: &quot;2&quot; under radix 2&quot;</p>
",How to addition on bit with loop?,<java>,1,5,https://stackoverflow.com/q/65534870
